,ID,DATA,TEL,CPF,SOLICITANTE,DS_RECEITA,LABEL
1200,1200,2020-01-30,1100001200,12345671200,João,solicitacao de exames: realizar exames em 08/04 em carater de urgencia hemograma cpk ast alt cr u hd: dengue,Exame
1201,1201,2020-03-09,1100001201,12345671201,Maria,,Invalido
1202,1202,2020-08-27,1100001202,12345671202,José,solicito: endoscopia digestiva alta com pesquisa de h. pylori tuss 40202615 com biopsia duodenal colonoscopia tuss 40202666 com biopsias de todos os segmentos hd: diarreia cronica a/e k 59,Exame
1203,1203,2020-07-07,1100001203,12345671203,Ana,solicito procedimento dermatologico: 30101468 exerese de lesao / tumor de pele e mucosas 30101298 eletrocoagulacao de lesoes de pele e mucosas cid: d22 tempo: 30 minutos,Exame
1204,1204,2020-01-09,1100001204,12345671204,Pedro,solicito sorologia para dengue,Encaminhamento
1205,1205,2020-08-21,1100001205,12345671205,Mariana,solicito hemograma glicemia jejum hemoglobina glicada tsh / t4 livre colesterol total e fracoes triglicerideos tgo / tgp creatinina / ureia 25 oh vitamina d fsh / estradiol hiv 1/2 / vdrl hbsag / anti hcv,Encaminhamento
1206,1206,2020-07-10,1100001206,12345671206,Carlos,solicito hmg ns1,Encaminhamento
1207,1207,2020-06-25,1100001207,12345671207,Paula,holter 24h,Exame
1208,1208,2020-09-24,1100001208,12345671208,Lucas,"relatorio medico paciente, 64 anos, com diagnostico recente de mieloma multiplo cadeia leve lambda, conforme exame abaixo: solicito tratamento conforme descrito abaixo. inicio com urgencia no dia 17/01/2024 29/12/2023 hb: 9.7 ht: 27.7 vcm: 92.4 rdw: 15.7% leuco: 4500 (neutro: 2550 linf: 1650) plaq: 141.000 retic: 105.000 cr: 1.44 ur: 54 ca: 10.1 fe: 88 ist: 34% dhl: 200 ferritina: 904 tranferrina: 204 efhb: normal efpse: m spike: 0.22 igg: 371 igm: 7 iga: 20 beta2micro: 12.48 ambulina: 3.71 imunofixacao serica: presenca de proteina monoclonal lambda isolada imunofixacao urinaria: presenca de proteina monolonal lambda isolada 26/12/2023 pet ct: observa se aumento do metabolismo glicolitico em: massa no mediastino anterior a direita, medindo ate 8.0 x 4.7 x 4.5 (suv: 3.6) multiplas lesoes osseas, algumas na medular e outras liticas, mais evidentes no umero proximal esquerdo, esterno, 6o,8o, 9o e 10o arcos costais direitos, com fraturas associadas, 2o arco costal esquerdo, sacro, iliaco direito, acetabulo direito, femures proximais e coluna vertenral (suv de ate 17.8 no acetabulo direito). impressao diagnostica: areas hipermetabolicas acometendo massa no mediastino anterior a direita e multiplas lesoes osseas, com caracteristicas de neoplasia estudo medular: 05/01/2024 mielograma: presenca de 47.6% de plasmocitos hds: mieloma multiplo cadeia leve lambda > crab positivo (anemia, lesoes osseas, hipercalcemia, insuficiencia renal) > r iss: ii > elegivel para tcth autologo: hct ci: 0 proposta de tratamento e meta teraeutica: protocolo dara vtd: 4 a 6 ciclos + tcth autologo (dose ajustada pela idade) +/ consolidacao com 2 ciclos dara vtd + manuterancao com lenalidomida por no minimo 2 anos suporte: > bifosfonato: denosumabe 120 mg 1x/mes por 2 anos > carbonato de calcio + vitd 1x ao dia > atb profilatico: aciclovir 400 mg de 12/12h, uso continuo + bactrim f de 12/12h 2x/semana > profilaxia trombotica: aas 100 mg 1x/dia",Outros
1209,1209,2020-06-30,1100001209,12345671209,Juliana,ao cardiologista paciente em programacao de colecistectomia video. solicito avaliacao cardiologica perioperatoria. grato.,Exame
1210,1210,2020-07-09,1100001210,12345671210,Fernando,"paciente com quadro de dor abdominal (cid r10.4), necessita do seguinte exame 1 us de abdome total",Exame
1211,1211,2020-10-15,1100001211,12345671211,Cristina,atesto para os devidos fins que paciente acima esta apto para realizar aula de futebol .,Exame
1212,1212,2020-04-15,1100001212,12345671212,Rafael,solicito: 1. hemograma completo controle de dengue coletar dia 15/04/2024,Exame
1213,1213,2020-02-04,1100001213,12345671213,Patrícia,solicito 1 ) rnm ombros d e e ( 41101316 ) 2 ) rnm col lombar ( 41101227 ) 3 ) rnm joelhos d e e ( 41101316 ) dores cronicas m75.1 m54.5 m25.5,Encaminhamento
1214,1214,2020-03-11,1100001214,12345671214,Vinícius,"ao laboratorio solicito coleta de sorologias para dengue (igg e igm) para paciente acima, apos dia 21/02/2024 grata.",Exame
1215,1215,2020-01-03,1100001215,12345671215,Camila,"encaminho paciente para uso de cpap, portador de saos grau moderado att",Exame
1216,1216,2020-07-09,1100001216,12345671216,Rodrigo,a fisioterapia encaminho para reabiltiacao com cinesioterapia paciente com tendinopatia de quadris (gluteo med. / min) e tornozelo direito sugestao de sessoes:10,Encaminhamento
1217,1217,2020-10-09,1100001217,12345671217,Tatiana,"raletorio medico paciente com historico de hbp e itu com tto com antibiotico ha 8 dias, sem melhora da disuria. apresenta disuria, oliguria e dor em hipogastrio. nega febre e dor lombar. ha 5 dias, refere edema de pes e maos, nao presentes anteriormente. em labs 27/03/2024: hb 9.20 / leuco 13.800 sem desvios / pcr 115 / na 128 / k 5.0 / creat 6.18 / u 124 pelo resultado de labs, paciente evoluiu com ira pos renal com necessidade de internacao em leito de uti. no momento, paciente refere estar em carencia do convenio, porem, frente a gravidade do caso, solicito orientacao quanto ao melhor tratamento para o paciente e transferencias caso necessario. grata,",Exame
1218,1218,2020-03-27,1100001218,12345671218,Gustavo,retorno em maio de 2024,Exame
1219,1219,2020-10-24,1100001219,12345671219,Isabela,"ao convenio bradesco paciente nao tabagista, apresenta massa pulmonar em lobo superior direito e multiplos nodulos pulmonares, alem de lesao em 8 e 9 arcos costais e linfonodomegalia mediastinal. solicito autorizacao de pet ct para estadiamento do paciente. cid: c34.1 exames/ codigos tuss: pet dedicado oncologico tuss: 40708128 obrigada!",Exame
1220,1220,2020-09-22,1100001220,12345671220,João,solicito: 1 hemograma com plaquetas coletar exame dia 15/04/2024,Exame
1221,1221,2020-10-10,1100001221,12345671221,Maria,"solciito os seguintes exames tsh, t4 livre",Exame
1222,1222,2020-09-07,1100001222,12345671222,José,"solicito exames: urofluxometria livre usg prostata 50g, mediano 4mm, rpm 40ml cid: n40",Exame
1223,1223,2020-12-26,1100001223,12345671223,Ana,,Invalido
1224,1224,2020-01-28,1100001224,12345671224,Pedro,solicito teste rapido para covid 19 cid: b 34.2,Encaminhamento
1225,1225,2020-02-11,1100001225,12345671225,Mariana,robofoot para imobilizacao muletas ou andador para restricao de carga,Exame
1226,1226,2020-02-25,1100001226,12345671226,Carlos,"ultrassonografia com doppler pulsado e em cores do sistema venoso profundo do membro inferior esquerdo foram avaliadas a veia iliaca externa (nas suas porcoes distais), veia femoral comum, veia femoral superficial, veia femoral profunda (nas suas porcoes proximais), veias tibial anterior, posterior e veia poplitea, em seccoes longitudinais e transversais. observam se veias de paredes regulares, compressiveis, de morfologia e calibre preservados. nao ha evidencia de trombos parietais. ao estudo dupplex demonstrou se vasos pervios, com fluxo fasico, modulado pela respiracao, com respostas normais as manobras de valsalva e compressao distal. impressao diagnostica: nao ha sinais de trombose venosa profunda nos segmentos avaliados.",Exame
1227,1227,2020-05-16,1100001227,12345671227,Paula,solicitacao de exames 1),Exame
1228,1228,2020-01-14,1100001228,12345671228,Lucas,"encaminhamento a psicologia paciente em tratamento por adenocarcinoma de prostata com humor deprimido, solicito avaliacao e acompanhamento cid c 61 + f 32 atenciosamente",Exame
1229,1229,2020-03-18,1100001229,12345671229,Juliana,solicito ressonancia magnetica coluna toracica solicito ressonancia magnetica coluna lombar mett osseas cid 10 c40,Encaminhamento
1230,1230,2020-07-21,1100001230,12345671230,Fernando,solicito tc de torax,Encaminhamento
1231,1231,2020-05-29,1100001231,12345671231,Cristina,solicito 10 sessoes fisioterapia especializada hd ciatalgia analgesia alongamento fortalecimento muscular cod 20103506,Encaminhamento
1232,1232,2020-07-11,1100001232,12345671232,Rafael,"ao ginecologista pacientre refere dor em hipogastrio, com corrimento amarelo esverdeado com inicio ha 1 mes e piora nos ultimos dias. refere ex parceiro com sintomas de uretrite. solicito avaliacao da especialida. grata,",Exame
1233,1233,2020-10-19,1100001233,12345671233,Patrícia,solicito hmg u cr tgo tgp hb glic tsh t4l ca 15.3 cea falc vit d ca i,Encaminhamento
1234,1234,2020-02-07,1100001234,12345671234,Vinícius,solicito: ressonancia magnetica de coluna lombar sem contraste cid 10 m549,Exame
1235,1235,2020-10-08,1100001235,12345671235,Camila,retorno em 50 dias,Exame
1236,1236,2020-12-26,1100001236,12345671236,Rodrigo,"solicito: hemograma ns1 suspeita: cid a90 se o plano nao liberar, ligar para o mesmo e perguntar sobre telemedicina",Exame
1237,1237,2020-07-26,1100001237,12345671237,Tatiana,solicito rnm joelho dir ( 4.11.01.31 6) hd >> lesao condral e menisco medial joelho dir,Encaminhamento
1238,1238,2020-12-15,1100001238,12345671238,Gustavo,biopsia de pele particular,Exame
1239,1239,2020-08-31,1100001239,12345671239,Isabela,solicito urina 1 e urocultura com antibiograma cid: z35,Encaminhamento
1240,1240,2020-10-18,1100001240,12345671240,João,. doppler da arteria femoral direita hd? pseudoaneurisma de femoral direita pos puncao?,Exame
1241,1241,2020-10-10,1100001241,12345671241,Maria,solicito tgo tgp coagulograma hd: dengue coletar em 26/02/24,Encaminhamento
1242,1242,2020-11-18,1100001242,12345671242,José,solicito ressonancia de joelho esquerdo cids800 cod 41101316,Encaminhamento
1243,1243,2020-03-14,1100001243,12345671243,Ana,solicito 10 sessoes fisioterapia especializada hd cervicalgia analgesia alongamento fortalecimento muscular cod 20103506,Encaminhamento
1244,1244,2020-07-26,1100001244,12345671244,Pedro,"solicito rx de mao esquerda, hd: trauma",Exame
1245,1245,2020-03-11,1100001245,12345671245,Mariana,solicito exames: cid 10: z01.4 endoscopia digestiva alta com biopsia se necessario pesquisa de h. pylori colonoscopia com biopsia se necessario desde ja grato pela atencao,Exame
1246,1246,2020-03-03,1100001246,12345671246,Carlos,"paciente com quadro de dor abdominal (cid r10.4), necessita do seguinte exame 1 endoscopia digestiva alta",Exame
1247,1247,2020-03-02,1100001247,12345671247,Paula,solicito 10 sessoes de fisioterapia 20103484 instabilidade atraumatica do ombro esquerdo m255 fortalecimento,Encaminhamento
1248,1248,2020-06-16,1100001248,12345671248,Lucas,solicito rnm sela turcica cid e 23,Encaminhamento
1249,1249,2020-04-04,1100001249,12345671249,Juliana,luz intensa pulsada para manchas dos antebracos,Exame
1250,1250,2020-12-21,1100001250,12345671250,Fernando,"informacao ao paciente dengue orientacoes a dengue e uma doenca febril causada por um virus e na maioria dos casos, apresenta uma evolucao benigna. para que voce esteja seguro em casa e importante que voce saiba que: 1) alguns sintomas podem indicar a necessidade de retornar ao pronto atendimento, estes sao: dor abdominal intensa e continua vomitos persistentes queda da pressao sonolencia irritabilidade sangramentos na gengiva, no nariz, nos vomitos e nas fezes (fezes escuras, cor de borra de cafe) diminuicao do volume da urina reducao brusca da temperatura corporal desconforto respiratorio 2) o diagnostico laboratorial especifico para o virus da dengue e realizado por meio de sorologia realizada na amostra de sangue que voce ja realizou e por isso esta recebendo essas orientacoes. 3) voce deve fazer o acompanhamento com seu medico durante o periodo da doenca e de sua convalescenca, para que a conduta medica possa ser atualizada sempre que for necessario. 4 manter a hidratacao durante todo o periodo febril e por ate 24 48 horas apos a defervescencia da febre. 5 a alimentacao nao deve ser interrompida durante a hidratacao e sim administrada de acordo com a aceitacao do paciente. alguns medicamentos sao contraindicados em casos de dengue, portanto procure seu medico antes de usa los. sao eles: acido acetilsalicilico analgesin, aas, aspirina, doril, coristina, aceticil, acetildor, melhoral, acidalic, cafiaspirina, sonrisal, somalgin, assedatil, bayaspirina, bufferin, ecasil 81. antitermin, asetisin, as med, salicetil, vasclin, calmador, cibalena a, salipirin, resprax, salitil, migrainex, engov ibuprofeno buscofem, motrin, advil, alivium, spidufen, atrofem, buprovil cetoprofeno profenid, bicerto, artrosil, algie, triploa diclofenaco voltaren, biofenac, flotac, cataflam, flodin, fenaren, tandrilax naproxeno flanax, vimovo, naxotec, sumaxpro, napros",Outros
1251,1251,2020-01-17,1100001251,12345671251,Cristina,"paciente com diagnostico de mieloma multiplo, em tratamento quimioterapico, necessitando de laserterapia de baixa potencia para tratamento e alivio dos sintomas causados pela mucosite quimio induzida. grata. codigo 30202159 (10 sessoes)",Exame
1252,1252,2020-09-07,1100001252,12345671252,Rafael,"paciente com quadro de febre, mialgia, cefaleia, astenia, diarreia ha 01 dia. nega demais sintomas solicito: hemograma ns1 suspeita: cid a90 se plano nao autorizar, ligar para o mesmo e perguntar sobre telemedicina e agendar consulta online para solicitarem o exame",Exame
1253,1253,2020-01-11,1100001253,12345671253,Patrícia,solicito: hemograma,Exame
1254,1254,2020-04-21,1100001254,12345671254,Vinícius,"paciente refere odinofagia, coriza, tosse seca ha 4 dias nega febre aferida e dispneia inicio dos sintomas 14/03/2024 solicito teste antigeno covid para auxilio diagnostico",Exame
1255,1255,2020-03-16,1100001255,12345671255,Camila,solicito: us obstetrico de gestacao inicial via transvaginal cid: z35,Exame
1256,1256,2020-08-31,1100001256,12345671256,Rodrigo,solicito hemograma coagulograma sodio potassio ureia creatinina tgo tgp,Encaminhamento
1257,1257,2020-02-08,1100001257,12345671257,Tatiana,a fisioterapia solicito 10 sessoes de fisioterapia ( 2.01.03.48 4) hd >> fratura de patela esq ( tratamento conservador) cd >> analgesia eletroestimulacao quadriceps isometricos adm ate 60 deg passivo,Encaminhamento
1258,1258,2020-10-02,1100001258,12345671258,Gustavo,solicito: 1 cortisol basal as 7h ou 08h da manha 2 glicemia de jejum 3 fsh 4 lh 5 estradiol 6 igf 1 7 hgh 8 tsh 9 t4l 10 prolactina 11 sodio 12 potassio,Exame
1259,1259,2020-10-06,1100001259,12345671259,Isabela,solicito 1) ultrassom doppler arterial de membros inferiores (direito e esquerdo) 2) ultrassom doppler venoso de membros inferiores ( direito e esquerdo) cid m25.5,Encaminhamento
1260,1260,2020-09-20,1100001260,12345671260,João,rmn coluna codigo:41101227 justificativa: radiculopatia cid 10: m541,Exame
1261,1261,2020-05-11,1100001261,12345671261,Maria,solicito 1 us tornozelo direito cod: 40901220 cid: m678,Encaminhamento
1262,1262,2020-01-09,1100001262,12345671262,José,"ao colega fisioterapeuta paciente com cervicobraquialgia. solicito reabilitacao com fisioterapia, dez sessoes. cid: m531",Encaminhamento
1263,1263,2020-05-29,1100001263,12345671263,Ana,"ao laboratorio paciente refere sintomas respiratorios com inicio ha 2 dias. solicito testa rapido para sars cov2 cid b342 tuss 40314618 grata,",Exame
1264,1264,2020-11-28,1100001264,12345671264,Pedro,solicito ressonancia coluna cervical sem constraste grato cid m542,Encaminhamento
1265,1265,2020-01-21,1100001265,12345671265,Mariana,"ultrassonografia do abdome total figado de dimensoes normais, contornos regulares e ecogenicidade homogenea. vesicula biliar de aspecto preservado. vias biliares com calibre habitual. baco e pancreas sem alteracoes. aorta abdominal com trajeto e calibre normais. rins com dimensoes e espessura do parenquima normais. nao ha hidronefrose. bexiga pouco repleta com conteudo liquido homogeneo. impressao diagnostica: exame sem anormalidades ao metodo.",Exame
1266,1266,2020-06-10,1100001266,12345671266,Carlos,,Invalido
1267,1267,2020-01-13,1100001267,12345671267,Paula,"paciente apresenta quadro de cardiopatia grave irreversivel , devido a isquemia miocardica cronica (i 25 ) , ja realizou cirurgia de revascularizacao , sem mudanca significativa na condicao de insuficiencia cardiaca (cid i50 ) e classe funcional iii ( dispneia aos pequenos esforcos ) . evoluiu com sarcopenia ( m62.84 ) . tratamento clinico esta otimizado ( prescricao em anexo ) exames complementares recentes ( em anexo ) como ecocardiograma transtoracico , holter e mapa , corroboram quadro clinico .",Exame
1268,1268,2020-10-06,1100001268,12345671268,Lucas,solicito : hmg colesterol total e fracoes triglicerides glic jejum hb glicada tsh,Encaminhamento
1269,1269,2020-06-10,1100001269,12345671269,Juliana,solicito: com urgencia 1 hemograma completo hd: acompanhamento de dengue.,Exame
1270,1270,2020-01-19,1100001270,12345671270,Fernando,solicito ambulancia simples para transferencia da menor,Encaminhamento
